Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years_Operating,Outlet_Age_Category,Item_Category_Code,Item_Numeric_ID,Price_per_Weight_Ratio,High_Value_Item,Has_Zero_Visibility,Item_Visibility_Corrected,MRP_Price_Segment,Weight_Category,Store_Avg_Sales,Store_Sales_Std,Store_Product_Count,Store_Median_Sales,Store_Min_Sales,Store_Max_Sales,Store_Sales_Range,Market_Segment,Outlet_Item_Interaction,Size_Location_Interaction,Visibility_Type_Ratio,MRP_Type_Ratio
FDG44,6.13,0,0.0,6,54.1298,OUT046,1997,2,0,1,1348.245,16,1,1,0,8.830309951060359,0,1,0.07330458675889538,0,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,0,22,3,1.0000000000000002,0.37510887588768255
FDC20,10.65,0,0.041970938,6,55.4272,OUT019,1985,2,0,0,111.8544,28,1,1,0,5.204431924882629,0,0,0.041970938,0,2,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,0,6,3,0.5725554137293722,0.3840996029100746
FDB23,19.2,1,0.005583951,15,226.9062,OUT013,1987,0,2,1,4514.124,26,1,1,0,11.81803125,1,0,0.005583951,2,3,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,31,0,0.07650276690639994,1.515213987441902
DRK59,8.895,0,0.075757177,7,233.8616,OUT018,2009,1,2,2,937.4464,4,2,0,0,26.29135469364812,1,0,0.075757177,2,2,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,1,39,2,1.076434898956106,1.7033507942725075
FDT31,19.75,0,0.012467648,6,188.1872,OUT049,1999,1,0,1,2458.1336,14,0,1,0,9.52846582278481,1,0,0.012467648,3,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,22,1,0.17008005298504839,1.3041003116296475
FDB15,10.895,0,0.137368051,4,264.3568,OUT018,2009,1,2,2,4745.8224,4,2,1,0,24.264047728315745,1,0,0.137368051,2,2,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,1,36,2,1.8139110327988692,1.795524070512239
FDI56,7.325,0,0.092933158,6,91.0146,OUT027,1985,1,2,3,3466.1548,28,1,1,0,12.425201365187712,0,0,0.092933158,1,1,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,54,2,1.2677672995506348,0.6307132909297111
NCQ17,10.3,0,0.117593973,8,154.463,OUT017,2007,2,1,1,2503.408,6,2,2,0,14.99640776699029,0,0,0.117593973,4,2,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,24,4,1.9489038672277952,1.1604329459683094
FDH44,19.1,1,0.026018497,6,148.2418,OUT017,2007,2,1,1,3089.9778,6,2,1,0,7.761350785340314,0,0,0.026018497,4,3,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,22,4,0.35493682115113634,1.0272865400863602
FDP40,4.555,1,0.034410585,5,111.3544,OUT049,1999,1,0,1,1342.2528,14,0,1,0,24.44663007683864,0,0,0.034410585,1,1,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,21,1,0.47919257223635586,0.8159781173448822
NCR17,9.8,0,0.02426524,8,114.0492,OUT027,1985,1,2,3,3938.8728,28,1,2,0,11.637673469387755,0,0,0.02426524,1,2,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,56,2,0.4021517333648603,0.8568165136073292
NCO53,16.2,0,0.176175402,8,184.0608,OUT017,2007,2,1,1,2021.3688,6,2,2,0,11.361777777777778,0,0,0.176175402,3,0,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,24,4,2.9197833316526474,1.3827921015471911
FDG38,8.975,1,0.088257771,3,84.1224,OUT010,1998,2,2,0,170.4448,15,0,1,0,9.372969359331476,0,0,0.088257771,0,2,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,0,3,5,1.229025956004272,0.606852055979739
FDO01,21.1,1,0.020750867,2,128.7994,OUT049,1999,1,0,1,1927.491,14,0,1,0,6.104236966824644,0,0,0.020750867,4,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,18,1,0.23946117495058736,0.9334274412285484
NCQ43,17.75,0,0.111527348,11,110.2912,OUT045,2002,2,1,1,873.5296,11,0,2,0,6.213588732394366,0,0,0.111527348,1,3,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,27,4,1.8162156216975882,0.8246376397190591
FDU47,12.8,1,0.114318263,1,142.2838,OUT018,2009,1,2,2,421.4514,4,2,1,0,11.115921875,0,0,0.114318263,4,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,33,2,1.5527370695008074,1.0063225964778795
FDZ02,6.905,1,0.038363204,4,98.1726,OUT017,2007,2,1,1,587.2356,6,2,1,0,14.217610427226647,0,0,0.038363204,1,1,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,20,4,0.5065765910088782,0.6667930099198123
FDS04,10.195,1,0.245483691,5,141.8838,OUT010,1998,2,2,0,280.9676,15,0,1,0,13.916998528690534,0,0,0.245483691,4,2,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,2,5,5,3.4185400025127373,1.0396901784369348
FDQ31,5.785,1,0.053930934,6,87.3856,OUT049,1999,1,0,1,878.856,14,0,1,0,15.105548833189282,0,0,0.053930934,1,1,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,22,1,0.7357102247555551,0.6055650341359228
FDT57,15.2,0,0.018942606,13,236.0248,OUT027,1985,1,2,3,6636.6944,28,1,1,0,15.527947368421053,1,0,0.018942606,2,0,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,1,61,2,0.26500422174970056,1.6115273889845085
FDK50,7.96,0,0.028339599,3,162.4894,OUT013,1987,0,2,1,1779.6834,26,1,1,0,20.41324120603015,0,0,0.028339599,3,1,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,19,0,0.39464063457655996,1.1721851310104587
FDB49,8.3,1,0.030151351,0,98.7384,OUT046,1997,2,0,1,492.692,16,1,1,0,11.896192771084337,0,0,0.030151351,1,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,16,3,0.4113586115985555,0.7746725685880531
FDN56,5.46,1,0.107274301,6,145.5786,OUT045,2002,2,1,1,3900.9222,11,0,1,0,26.662747252747252,0,0,0.107274301,4,1,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,22,4,1.4634050302040953,1.0088310874842061
FDU02,13.35,0,0.102670882,4,228.6352,OUT049,1999,1,0,1,3435.528,14,0,1,0,17.12623220973783,1,0,0.102670882,2,0,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,1,20,1,1.355743524431244,1.5529012492448837
FDK26,5.46,1,0.032177405,3,185.424,OUT046,1997,2,0,1,5219.872,16,1,1,0,33.96043956043956,0,0,0.032177405,3,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,19,3,0.448083670069819,1.3376334439814739
DRA24,19.35,1,0.039734882,14,165.7868,OUT027,1985,1,2,3,4913.604,28,1,0,0,8.567793281653746,0,0,0.039734882,3,3,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,62,2,0.5684047903050125,1.2243887596429432
FDF53,20.75,1,0.083536989,5,180.3318,OUT013,1987,0,2,1,4149.9314,26,1,1,0,8.690689156626505,0,0,0.083536989,3,3,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,21,0,1.163313690708547,1.3214278255858218
NCZ30,6.59,0,0.026225693,9,119.0098,OUT049,1999,1,0,1,2530.7058,14,0,2,0,18.059150227617604,0,0,0.026225693,4,1,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,25,1,0.4150564323597741,0.8001384957944929
FDF14,7.55,0,0.0273235,3,151.934,OUT017,2007,2,1,1,1837.608,6,2,1,0,20.123708609271524,0,0,0.0273235,4,1,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,19,4,0.3804910358418493,1.0960393459200601
FDU40,20.85,0,0.03747983,5,192.7478,OUT045,2002,2,1,1,2131.2258,11,0,1,0,9.244498800959233,1,0,0.03747983,3,3,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,21,4,0.5219340544393923,1.4124092713567484
NCL18,18.85,0,0.168531813,9,192.5136,OUT017,2007,2,1,1,2916.204,6,2,2,0,10.212923076923076,1,0,0.168531813,3,3,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,25,4,2.6672398339637615,1.2943265371757846
FDP25,15.2,0,0.021293909,3,218.4824,OUT018,2009,1,2,2,1528.6768,4,2,1,0,14.37384210526316,1,0,0.021293909,2,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,1,35,2,0.29652648791450864,1.5761140152371753
NCV05,10.1,0,0.030269774,8,152.4656,OUT045,2002,2,1,1,2934.8464,11,0,2,0,15.095603960396039,0,0,0.030269774,4,2,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,24,4,0.5016658431015965,1.1454270949471774
FDV49,10.0,0,0.025822315,3,262.7226,OUT035,2004,2,1,1,3171.8712,9,0,1,0,26.27226,1,0,0.025822315,2,2,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,1,19,4,0.35958641397275315,1.8952591695237249
FDJ56,8.985,0,0.183688161,6,100.27,OUT049,1999,1,0,1,998.7,14,0,1,0,11.15971062882582,0,0,0.183688161,1,2,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,22,1,2.5058208377078093,0.694851393968903
FDI40,11.5,1,0.125579201,5,99.7358,OUT035,2004,2,1,1,1105.8938,9,0,1,0,8.672678260869565,0,0,0.125579201,1,2,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,21,4,1.7487822525126018,0.7308398259600493
NCK05,20.1,0,0.077079177,8,61.5536,OUT027,1985,1,2,3,918.804,28,1,2,0,3.06236815920398,0,0,0.077079177,0,3,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,0,56,2,1.277445623323193,0.4624332389177663
NCI43,19.85,0,0.026074491,9,48.6376,OUT018,2009,1,2,2,575.2512,4,2,2,0,2.450256926952141,0,0,0.026074491,0,3,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,0,41,2,0.4126634598390608,0.32700513825797733
NCE42,21.1,0,0.010593469,9,234.2958,OUT013,1987,0,2,1,3739.1328,26,1,2,0,11.1040663507109,1,0,0.010593469,2,3,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,1,25,0,0.16765572026843534,1.575240769944722
FDP40,4.555,1,0.034357169,5,112.6544,OUT046,1997,2,0,1,2684.5056,16,1,1,0,24.732030735455545,0,0,0.034357169,1,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,21,3,0.47844871535514977,0.8255042030006654
FDU40,20.85,0,0.037396901,5,193.8478,OUT035,2004,2,1,1,2712.4692,9,0,1,0,9.297256594724221,1,0,0.037396901,3,3,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,21,4,0.520779207440337,1.4204698053731803
DRK47,7.905,0,0.064011067,7,230.2694,OUT013,1987,0,2,1,4567.388,26,1,0,0,29.129588867805186,1,0,0.064011067,2,1,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,1,23,0,0.9095342404088993,1.6771867009661001
FDR32,6.78,1,0.085981978,6,228.4694,OUT045,2002,2,1,1,5480.8656,11,0,1,0,33.69755162241888,1,0,0.085981978,2,1,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,22,4,1.1729413097000545,1.5832480409817384
FDS43,11.65,0,0.040318693,6,186.224,OUT027,1985,1,2,3,5033.448,28,1,1,0,15.98489270386266,1,0,0.040318693,3,2,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,54,2,0.5500159646573195,1.2904957214567168
FDH50,15.0,1,0.161762835,3,185.9266,OUT045,2002,2,1,1,2581.9724,11,0,1,0,12.395106666666667,1,0,0.161762835,3,0,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,19,4,2.252614366748921,1.3412591589317775
FDZ09,17.6,0,0.104878967,13,164.8868,OUT046,1997,2,0,1,2456.802,16,1,1,0,9.36856818181818,0,0,0.104878967,3,3,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,29,3,1.4672410452789613,1.125812178559248
FDS19,13.8,1,0.107469819,6,77.8012,OUT010,1998,2,2,0,227.7036,15,0,1,0,5.637768115942028,0,0,0.107469819,0,0,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,0,6,5,1.4660722302886284,0.5391470257549956
NCU30,5.11,0,0.034868095,9,163.821,OUT035,2004,2,1,1,2120.573,9,0,2,0,32.05890410958904,0,0,0.034868095,3,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,25,4,0.5518339253754582,1.1014176019079909
FDI27,8.71,1,0.046079575,4,43.5744,OUT045,2002,2,1,1,407.4696,11,0,1,0,5.00280137772675,0,0,0.046079575,0,1,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,0,20,4,0.6084693556523049,0.29595941567657236
FDQ09,7.235,0,0.058083831,13,113.6834,OUT013,1987,0,2,1,230.3668,26,1,1,0,15.712978576364893,0,0,0.058083831,1,1,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,29,0,0.8125840990619839,0.7762061985557512
FDB35,12.3,1,0.064618976,15,89.8804,OUT046,1997,2,0,1,1286.3256,16,1,1,0,7.3073495934959345,0,0,0.064618976,1,2,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,31,3,0.8853105012308043,0.6001953198144128
DRD12,6.96,0,0.077178965,14,93.1146,OUT035,2004,2,1,1,2189.1504,9,0,0,0,13.37853448275862,0,0,0.077178965,1,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,30,4,1.104039856385704,0.6876812243112769
FDW07,18.0,1,0.142910689,6,89.6514,OUT049,1999,1,0,1,1859.5794,14,0,1,0,4.9806333333333335,0,0,0.142910689,1,3,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,22,1,1.9495463424416355,0.6212665828389718
DRE13,6.28,0,0.027682047,14,85.5198,OUT013,1987,0,2,1,1744.396,26,1,0,0,13.617802547770701,0,0,0.027682047,1,1,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,30,0,0.3959898036251498,0.6315911872773501
FDR11,10.5,1,0.142511272,1,158.7578,OUT035,2004,2,1,1,2246.4092,9,0,1,0,15.119790476190477,0,0,0.142511272,4,2,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,17,4,1.9356708984995028,1.1228373258734716
DRG36,14.15,0,0.09557165,14,171.0106,OUT045,2002,2,1,1,4106.6544,11,0,0,0,12.085554770318021,0,0,0.09557165,3,0,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,30,4,1.3671459670461343,1.262968200241488
DRD37,9.8,0,0.02316823,14,47.506,OUT010,1998,2,2,0,186.424,15,0,0,0,4.847551020408163,0,0,0.02316823,0,2,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,0,14,5,0.3314199577813846,0.3508470663261349
FDX03,15.85,1,0.061045133,10,44.7744,OUT013,1987,0,2,1,181.0976,26,1,1,0,2.824883280757098,0,0,0.061045133,0,0,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,0,26,0,0.9577068364465301,0.3191534375136798
FDU46,10.3,1,0.011148865,13,84.854,OUT045,2002,2,1,1,778.986,11,0,1,0,8.238252427184465,0,0,0.011148865,0,2,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,0,29,4,0.15597095208111678,0.5793651559704381
FDV03,17.6,0,0.058091269,10,156.2314,OUT046,1997,2,0,1,2947.4966,16,1,1,0,8.87678409090909,0,0,0.058091269,4,3,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,26,3,0.9113651281446857,1.1136227030976342
FDZ37,8.1,1,0.019672774,3,86.4198,OUT027,1985,1,2,3,1918.8356,28,1,1,0,10.66911111111111,0,0,0.019672774,1,1,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,51,2,0.27395151269576007,0.6234253101119066
FDI24,10.3,0,0.078678276,0,177.037,OUT013,1987,0,2,1,3705.177,26,1,1,0,17.188058252427183,0,0,0.078678276,3,2,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,16,0,1.0734174524494096,1.3889804526417602
FDX33,9.195,1,0.117667492,13,159.5578,OUT049,1999,1,0,1,1283.6624,14,0,1,0,17.352669929309407,0,0,0.117667492,3,2,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,29,1,1.6461505952612387,1.0894268942336245
FDG47,12.8,0,0.069902438,15,261.3252,OUT018,2009,1,2,2,3410.2276,4,2,1,0,20.41603125,1,0,0.069902438,2,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,1,47,2,0.9576964268674767,1.7450541162429782
FDZ57,10.0,1,0.037757166,13,126.7994,OUT035,2004,2,1,1,1284.994,9,0,1,0,12.67994,0,0,0.037757166,4,2,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,29,4,0.5282170991311467,0.8657594710674569
FDT04,17.25,0,0.107021498,5,40.5822,OUT035,2004,2,1,1,785.644,9,0,1,0,2.352591304347826,0,0,0.107021498,0,3,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,0,21,4,1.4903526607062336,0.29737654869240443
FDO49,10.6,1,0.032892112,2,49.3008,OUT027,1985,1,2,3,1518.024,28,1,1,0,4.651018867924528,0,0,0.032892112,0,2,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,0,50,2,0.3795689011994686,0.35728986000338836
NCB43,20.2,0,0.100477461,9,187.7898,OUT017,2007,2,1,1,2245.0776,6,2,2,0,9.296524752475248,1,0,0.100477461,3,3,2340.67526349892,1550.7780254644128,926,2005.0567,143.8128,9664.7528,9520.94,2,25,4,1.5901893038719066,1.26256701630915
NCL53,7.5,0,0.036228067,8,175.2028,OUT035,2004,2,1,1,4427.57,9,0,2,0,23.36037333333333,0,0,0.036228067,3,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,24,4,0.6004135932926399,1.3162446757210238
FDM01,7.895,1,0.094488485,2,100.7332,OUT013,1987,0,2,1,1230.3984,26,1,1,0,12.759113362887904,0,0,0.094488485,1,1,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,18,0,1.0903796760588822,0.7300277262375726
FDO12,15.75,0,0.055154296,0,195.5452,OUT018,2009,1,2,2,1174.4712,4,2,1,0,12.415568253968253,1,0,0.055154296,2,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,1,32,2,0.7524768832499666,1.5341903692896033
FDO13,7.865,0,0.106907604,2,162.8526,OUT019,1985,2,0,0,493.3578,28,1,1,0,20.705988556897648,0,0,0.106907604,3,1,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,2,2,3,1.2336940169773203,1.1802157907212014
FDI04,13.65,1,0.073060301,5,196.2426,OUT045,2002,2,1,1,2570.6538,11,0,1,0,14.376747252747252,1,0,0.073060301,2,0,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,21,4,1.0174181451594735,1.4380183207027724
NCK05,20.1,0,0.077439606,8,60.6536,OUT035,2004,2,1,1,980.0576,9,0,2,0,3.0175920398009946,0,0,0.077439606,0,3,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,0,24,4,1.2834190712307745,0.4556718161086049
FDP28,13.65,1,0.080968973,5,259.7936,OUT018,2009,1,2,2,2609.936,4,2,1,0,19.03249816849817,1,0,0.080968973,2,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,37,2,1.1275521890489815,1.9037046818648335
FDJ44,12.3,1,0.106492562,6,176.3396,OUT049,1999,1,0,1,1395.5168,14,0,1,0,14.336552845528454,0,0,0.106492562,3,2,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,2,22,1,1.452740772555782,1.221998772034694
FDS25,6.885,1,0.139330557,3,109.5228,OUT027,1985,1,2,3,3426.2068,28,1,1,0,15.907450980392158,0,0,0.139330557,1,1,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,51,2,1.940235619790723,0.7900884467948819
FDC02,21.35,0,0.068822477,3,258.3278,OUT046,1997,2,0,1,7028.8506,16,1,1,0,12.099662763466043,1,0,0.068822477,2,3,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,1,19,3,0.9583814505071403,1.8635554447652807
FDT23,7.72,1,0.074669288,1,76.3986,OUT013,1987,0,2,1,1402.1748,26,1,1,0,9.89619170984456,0,0,0.074669288,0,1,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,0,17,0,1.0142016541209327,0.5403400634455567
NCD31,12.1,0,0.025834128,9,165.1526,OUT010,1998,2,2,0,164.4526,15,0,2,0,13.64897520661157,0,0,0.025834128,3,2,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,2,9,5,0.4088593960436334,1.1103703471525
FDV19,14.85,1,0.035227697,6,159.5578,OUT013,1987,0,2,1,2085.9514,26,1,1,0,10.744632996632996,0,0,0.035227697,3,0,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,22,0,0.48056606765776755,1.1057041961564917
NCQ30,7.725,0,0.050901814,9,120.5414,OUT019,1985,2,0,0,365.5242,28,1,2,0,15.604064724919095,0,0,0.050901814,4,1,340.3297227272727,249.97944948330021,528,265.3213,33.9558,1482.0708,1448.115,2,9,3,0.8055888292248673,0.8104359008834758
NCD18,16.0,0,0.072965144,9,231.3668,OUT018,2009,1,2,2,4607.336,4,2,2,0,14.460425,1,0,0.072965144,2,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,1,41,2,1.1547703374418807,1.555548226522398
FDL10,8.395,0,0.039492207,13,97.3042,OUT046,1997,2,0,1,1091.2462,16,1,1,0,11.590732578916022,0,0,0.039492207,1,1,2277.8442668817206,1488.405630940313,930,1945.8004999999998,101.8674,9779.9362,9678.068800000001,2,29,3,0.5524900629413437,0.6643724869726673
FDX20,7.365,0,0.042552205,6,225.172,OUT035,2004,2,1,1,3395.58,9,0,1,0,30.57325186693822,1,0,0.042552205,2,1,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,1,22,4,0.5804848902560162,1.5603977070187078
FDM32,20.5,0,0.020587886,6,89.583,OUT013,1987,0,2,1,1797.66,26,1,1,0,4.36990243902439,0,0,0.020587886,1,3,2298.995255579399,1533.5316639442303,932,2050.664,73.238,10256.649,10183.411,2,22,0,0.28085399441258974,0.6207925842816021
FDR09,18.25,0,0.130095044,13,257.2962,OUT010,1998,2,2,0,517.9924,15,0,1,0,14.098421917808219,1,0,0.130095044,2,3,339.351661981982,271.0148547350674,555,250.3408,33.29,1775.6886,1742.3986,1,13,5,1.8200101870203627,1.756764006924848
FDL34,16.0,0,0.040747616,13,140.2496,OUT027,1985,1,2,3,4093.3384,28,1,1,0,8.7656,0,0,0.040747616,4,0,3694.0385576470585,2127.7600537615554,935,3364.9532,241.6854,13086.9648,12845.2794,2,61,2,0.5700530468846602,0.9575945904588065
NCK42,7.475,0,0.013146636,9,214.5192,OUT045,2002,2,1,1,2804.3496,11,0,2,0,28.698220735785956,1,0,0.013146636,2,1,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,1,25,4,0.20806297990648218,1.4422767705435855
FDU23,12.15,0,0.02176755,1,164.6184,OUT045,2002,2,1,1,3797.7232,11,0,1,0,13.54883950617284,0,0,0.02176755,3,2,2192.384797631862,1462.3996581632011,929,1834.9448,99.87,8994.958,8895.088,2,17,4,0.2956595115271503,1.164287260503544
DRI01,7.97,0,0.0,14,172.0422,OUT018,2009,1,2,2,5690.5926,4,2,0,0,21.586223337515687,0,1,0.06990595905899705,3,1,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,46,2,1.0,1.2705868975349255
FDG16,15.25,0,0.08995645,5,217.1192,OUT049,1999,1,0,1,3235.788,14,0,1,0,14.237324590163935,1,0,0.08995645,2,0,2348.3546346236562,1513.2894635254877,930,1966.1074,111.8544,7646.0472,7534.1928,1,21,1,1.2527093818588417,1.5909969974731755
FDY56,16.35,1,0.062665642,6,225.6062,OUT018,2009,1,2,2,1579.9434,4,2,1,0,13.798544342507643,1,0,0.062665642,2,0,1995.498739224138,1375.9328887730178,928,1655.1788,69.2432,6768.5228,6699.2796,2,38,2,0.8548665884457174,1.5634066276855205
FDO24,11.1,0,0.176182345,0,158.1604,OUT035,2004,2,1,1,1901.5248,9,0,1,0,14.248684684684687,0,0,0.176182345,4,2,2438.841866021505,1538.512533259296,930,2109.2544,113.8518,8479.6288,8365.777,2,16,4,2.4036775276629463,1.2408801774883322
